Simulation,Predator,PredatorStage,Source,TimeMeanPercent,NTimeStepsObserved
69,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
69,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,28.063932846955854,20
69,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,71.9360683952042,20
69,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,79.24653430000001,20
69,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,0.4417328567024098,20
69,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,20.31173315449,20
69,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,58.47985975,20
69,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,41.52014067829778,20
69,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,20
69,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,88.8407673,20
69,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,11.15923329379133,20
69,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,20
69,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
69,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.44091270768835433,20
69,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.559087871,20
69,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
69,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.2128631441127469,20
69,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.787136726485,20
69,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
69,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.6005716633813785,20
69,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.3994275122955,20
69,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.7643597,20
69,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.1699422552649443,20
69,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.0656983698,20
69,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,38.1023036,20
69,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,61.897695834298496,20
69,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
69,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,70.107291,20
69,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,29.514740353161844,20
69,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0.377969377688,20
69,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,23.90095325,20
69,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.797788941727251,20
69,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,74.30125735,20
69,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
69,Flounders,"Flounders in [35.000000, inf[",Fish,100.00000033571283,20
69,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
69,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,82.6330339,20
69,Flounders,"Flounders in [5.000000, 35.000000[",Fish,17.366966047069113,20
69,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
69,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
69,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.43472967842271354,20
69,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.56527061135,20
69,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
69,Goosefish,"Goosefish in [46.500000, inf[",Fish,99.99999992228705,20
69,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
69,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,40.1610355,20
69,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,21.99510889431561,20
69,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,37.84385593,20
69,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,29.3772206,20
69,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.5179571040699944,20
69,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,68.10482201217499,20
69,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
69,Hakes,"Hakes in [23.200001, inf[",Fish,100.00000009051384,20
69,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
69,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,69.68883795,20
69,Hakes,"Hakes in [5.000000, 23.200001[",Fish,30.31116182430319,20
69,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,50.851751745,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.5277571002509358,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,48.620491229035,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,62.1091424,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,37.890857115392734,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,79.9914893,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,5.017437093667757,20
69,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,14.991073334445,20
69,Scup,"Scup in [0.000000, 5.000000[",Benthos,79.90169195,20
69,Scup,"Scup in [0.000000, 5.000000[",Fish,0.3142716943901427,20
69,Scup,"Scup in [0.000000, 5.000000[",Plankton,19.784034972344998,20
69,Scup,"Scup in [15.500000, inf[",Benthos,65.2176642,20
69,Scup,"Scup in [15.500000, inf[",Fish,34.7823360581212,20
69,Scup,"Scup in [15.500000, inf[",Plankton,0,20
69,Scup,"Scup in [5.000000, 15.500000[",Benthos,81.05342825,20
69,Scup,"Scup in [5.000000, 15.500000[",Fish,18.94657257162706,20
69,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
69,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
69,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.6666454531119359,20
69,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.33335436285,20
69,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
69,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,79.7263080483837,20
69,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,20.27369235,20
69,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
69,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,16.349383236608283,20
69,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,83.650616128715,20
69,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,75.74888994999999,20
69,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,24.251110053021577,20
69,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
69,SkateRays,"SkateRays in [37.500000, inf[",Benthos,49.2049561,20
69,SkateRays,"SkateRays in [37.500000, inf[",Fish,50.79504394127612,20
69,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
69,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,58.41367485,20
69,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,41.5863247517925,20
69,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
69,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,47.94726325,20
69,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,52.05273696765026,20
69,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
69,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
69,Squids,"Squids in [0.000000, 5.000000[",Fish,9.545843914055,20
69,Squids,"Squids in [0.000000, 5.000000[",Plankton,90.45415550965,20
69,Squids,"Squids in [15.000000, inf[",Benthos,0,20
69,Squids,"Squids in [15.000000, inf[",Fish,99.99999987327,20
69,Squids,"Squids in [15.000000, inf[",Plankton,0,20
69,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
69,Squids,"Squids in [5.000000, 15.000000[",Fish,91.24752827523,20
69,Squids,"Squids in [5.000000, 15.000000[",Plankton,8.752471641698,20
69,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
69,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.31372433032528757,20
69,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.6862747182,20
69,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,33.09097595,20
69,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,37.26452414011489,20
69,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,29.644499908925,20
69,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.0065847861097,20
69,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.993415472376185,20
69,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
69,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,38.73121290909091,11
69,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,4.127972643257994,11
69,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,57.140814803454546,11
69,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,33.7510379,10
69,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,66.2489616143632,10
69,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,10
69,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,65.60310711111111,9
69,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,34.396892771708735,9
69,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,9
69,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,33.7748956,20
69,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.15193718428165,20
69,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,66.0731681,20
69,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
69,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,99.99999961206584,20
69,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
69,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,88.3081073,20
69,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,10.78150678012076,20
69,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,0.910387045,20
70,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
70,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.30154522044158766,20
70,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.69845447725,20
70,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
70,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,37.3756554210228,20
70,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,62.62434505,20
70,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
70,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.33403927544277,20
70,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.6659614933667,20
70,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
70,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.12087675653545082,20
70,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.8791228533,20
70,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
70,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,73.4481695356,20
70,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,26.5518308,20
70,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
70,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,27.743295284563022,20
70,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,72.2567038972,20
70,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,60.749166,2
70,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,1.5305758116859862,2
70,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,37.720261246999996,2
70,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,62.219457500000004,2
70,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,37.780543411416,2
70,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,2
70,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,90.5625,2
70,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,9.43750003180721,2
70,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,2
70,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
70,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.39382536506580845,20
70,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.60617420065,20
70,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
70,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.1846696948193662,20
70,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.81532963903,20
70,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
70,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.7206035454112922,20
70,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.279397162531,20
70,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,22.90871405,20
70,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.0875728219017333,20
70,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,76.00371345985,20
70,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,39.65008965,20
70,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,60.34991052542142,20
70,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
70,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,69.36077545,20
70,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,30.63922405469923,20
70,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0,20
70,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,22.02617935,20
70,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.865957286648545,20
70,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,76.1078633,20
70,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
70,Flounders,"Flounders in [35.000000, inf[",Fish,99.9999998294187,20
70,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
70,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,80.90020665,20
70,Flounders,"Flounders in [5.000000, 35.000000[",Fish,19.099792463366263,20
70,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
70,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
70,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.44627136361810815,20
70,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.5537291835,20
70,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
70,Goosefish,"Goosefish in [46.500000, inf[",Fish,100.0000001871561,20
70,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
70,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,41.331369225,20
70,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,24.678821245414625,20
70,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,33.98980868,20
70,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,27.79542765,20
70,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.5882904922690906,20
70,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,69.61628185425,20
70,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
70,Hakes,"Hakes in [23.200001, inf[",Fish,99.9999999197577,20
70,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
70,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,69.89212645,20
70,Hakes,"Hakes in [5.000000, 23.200001[",Fish,30.107873927614992,20
70,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,60.925799425,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.32316175706595224,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,38.75103905464,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,69.07590545,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,30.924094714769552,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,83.73205455,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.534288156568081,20
70,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,11.7336559136465,20
70,Scup,"Scup in [0.000000, 5.000000[",Benthos,79.2012267,20
70,Scup,"Scup in [0.000000, 5.000000[",Fish,0.35407002439564433,20
70,Scup,"Scup in [0.000000, 5.000000[",Plankton,20.444704235065,20
70,Scup,"Scup in [15.500000, inf[",Benthos,65.97105245,20
70,Scup,"Scup in [15.500000, inf[",Fish,34.02894697405814,20
70,Scup,"Scup in [15.500000, inf[",Plankton,0,20
70,Scup,"Scup in [5.000000, 15.500000[",Benthos,79.91361635,20
70,Scup,"Scup in [5.000000, 15.500000[",Fish,20.086384528817895,20
70,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
70,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
70,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.4530814820768726,20
70,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.5469186375,20
70,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
70,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,75.40316573981605,20
70,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,24.596834295,20
70,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
70,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,18.799110650427785,20
70,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,81.2008890577585,20
70,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,76.37493415,20
70,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,23.62506611642632,20
70,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
70,SkateRays,"SkateRays in [37.500000, inf[",Benthos,50.16076135,20
70,SkateRays,"SkateRays in [37.500000, inf[",Fish,49.83923819425715,20
70,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
70,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,59.6229244,20
70,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,40.37707543045027,20
70,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
70,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,49.0422711,20
70,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,50.95772897413044,20
70,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
70,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
70,Squids,"Squids in [0.000000, 5.000000[",Fish,9.936908583383,20
70,Squids,"Squids in [0.000000, 5.000000[",Plankton,90.06309185935,20
70,Squids,"Squids in [15.000000, inf[",Benthos,0,20
70,Squids,"Squids in [15.000000, inf[",Fish,99.99999961640378,20
70,Squids,"Squids in [15.000000, inf[",Plankton,0,20
70,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
70,Squids,"Squids in [5.000000, 15.000000[",Fish,90.953780678,20
70,Squids,"Squids in [5.000000, 15.000000[",Plankton,9.046219606925,20
70,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
70,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.29762693032829257,20
70,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.70237395344999,20
70,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,36.1406016,20
70,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,38.285560697209505,20
70,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,25.5738379822,20
70,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.0071803486299,20
70,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.99281983113407,20
70,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
70,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,66.142018,4
70,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,5.898301384493294,4
70,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,27.959679328024997,4
70,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,64.41377666666666,3
70,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,35.5862239175366,3
70,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,3
70,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,69.7802665,6
70,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,30.219734076606716,6
70,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,6
70,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,31.64805405,20
70,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.1304265590427425,20
70,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,68.2215192,20
70,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
70,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.00000022296061,20
70,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
70,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,86.93307575,20
70,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,12.160682967548802,20
70,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,0.9062422199999999,20
71,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
71,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.4247320238838355,20
71,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.575267636,20
71,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
71,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.27452780687308,20
71,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.7254727,20
71,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
71,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.498229339583483,20
71,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.501769560344,20
71,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
71,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.08906577203503868,20
71,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.91093437565,20
71,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
71,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,73.096070386935,20
71,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,26.90392945,20
71,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
71,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,28.477983291987297,20
71,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,71.522017886735,20
71,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,76.95338065,20
71,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,0.30869516262546304,20
71,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,22.737923473205,20
71,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,60.55811735,20
71,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,39.441882330455485,20
71,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,20
71,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,88.2861095,20
71,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,11.713890859262552,20
71,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,20
71,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
71,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.3939348339110573,20
71,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.6060658117,20
71,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
71,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.18514040950770416,20
71,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.81485956773,20
71,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
71,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.619076474008963,20
71,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.380922606602,20
71,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.15626925,20
71,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.126607627858147,20
71,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.7171229532,20
71,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,38.35805665,20
71,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,61.64194343626975,20
71,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
71,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,70.69305035000001,20
71,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,29.071978066286356,20
71,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0.23497128881680998,20
71,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,21.55196705,20
71,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.8792855186793114,20
